id,provider,vehicleType,datetime_start,datetime_end,longitude_start,latitude_start,longitude_end,latitude_end
YmlrZTo6Y2FsbGFiaWtlOjoxNzcxNTU=,callabike,bicycle,2020-03-15 03:23:10+01:00,2020-03-15 03:28:07+01:00,13.323098000000002,52.51125,13.324398,52.51055
YmlrZTo6Y2FsbGFiaWtlOjoxNzUwNTI=,callabike,bicycle,2019-11-26 08:28:09+01:00,2019-11-26 08:53:07+01:00,13.387888,52.530384,13.378189,52.51223
YmlrZTo6Y2FsbGFiaWtlOjoxNzYxNDI=,callabike,bicycle,2019-10-18 10:23:07+02:00,2019-10-18 10:53:08+02:00,13.396497,52.50733,13.44197,52.49808
YmlrZTo6Y2FsbGFiaWtlOjoxNzUyNTE=,callabike,bicycle,2019-12-02 16:58:44+01:00,2019-12-02 17:19:00+01:00,13.391941,52.52347,13.393942,52.51129
YmlrZTo6Y2FsbGFiaWtlOjoxNzY5Nzg=,callabike,bicycle,2020-03-12 15:33:09+01:00,2020-03-12 17:48:07+01:00,13.393098,52.50754000000001,13.34552,52.47844
YmlrZTo6Y2FsbGFiaWtlOjoxODM4NTk=,callabike,bicycle,2019-10-18 02:08:08+02:00,2019-10-18 02:23:07+02:00,13.359186,52.482914,13.36978,52.488182
15254nextbike,nextbike,bycicle,2019-11-30 04:01:00+01:00,2019-11-30 04:14:00+01:00,13.41612827,52.51095835,13.42984842,52.50656332
YmlrZTo6Y2FsbGFiaWtlOjoxNzYzNDg=,callabike,bicycle,2019-10-23 11:48:09+02:00,2019-10-23 12:13:08+02:00,13.403106,52.521477,13.384321,52.512657
YmlrZTo6Y2FsbGFiaWtlOjoxNzc0MzI=,callabike,bicycle,2020-02-15 03:18:08+01:00,2020-02-15 03:23:09+01:00,13.372383,52.544273,13.372149,52.54365
13271nextbike,nextbike,bycicle,2020-01-13 09:31:00+01:00,2020-01-13 09:42:00+01:00,13.369701504707336,52.525898879631264,13.346522,52.52394200000001
13002nextbike,nextbike,bycicle,2019-12-02 21:06:00+01:00,2019-12-02 21:13:00+01:00,13.43802238,52.50044678,13.426178,52.499013
YmlrZTo6Y2FsbGFiaWtlOjoxNzcyNTc=,callabike,bicycle,2019-10-16 11:38:07+02:00,2019-10-16 12:13:08+02:00,13.391097,52.513893,13.407012,52.50608
14835nextbike,nextbike,bycicle,2019-12-11 20:15:00+01:00,2019-12-11 20:21:00+01:00,13.38826592,52.49345368,13.3906416,52.48946237
14134nextbike,nextbike,bycicle,2019-11-13 10:28:00+01:00,2019-11-13 10:38:00+01:00,13.382023572921751,52.504490144666576,13.376144170761108,52.50992982659496
14596nextbike,nextbike,bycicle,2019-11-05 00:48:00+01:00,2019-11-05 01:02:00+01:00,13.4612269,52.51754782,13.435484,52.51487
13818nextbike,nextbike,bycicle,2019-11-29 11:41:00+01:00,2019-11-29 11:53:00+01:00,13.416246,52.50195,13.43315442,52.48086128
14868nextbike,nextbike,bycicle,2019-12-23 17:49:00+01:00,2019-12-23 18:02:00+01:00,13.371686339378355,52.50895687170429,13.354408,52.498955
14916nextbike,nextbike,bycicle,2019-12-16 10:36:00+01:00,2019-12-16 10:44:00+01:00,13.376144170761108,52.50992982659496,13.35357607,52.51634702
13146nextbike,nextbike,bycicle,2020-01-10 11:16:00+01:00,2020-01-10 12:27:00+01:00,13.35923098,52.50292383,13.33668477,52.51372833
YmlrZTo6Y2FsbGFiaWtlOjoxODQxMDM=,callabike,bicycle,2020-03-15 04:53:10+01:00,2020-03-15 05:18:07+01:00,13.428909,52.531845,13.456048,52.509426
YmlrZTo6Y2FsbGFiaWtlOjoxNzY0NzM=,callabike,bicycle,2019-10-06 09:08:07+02:00,2019-10-06 11:13:07+02:00,13.332417,52.506756,13.333119,52.504986
15297nextbike,nextbike,bycicle,2019-10-22 08:53:00+02:00,2019-10-22 09:06:00+02:00,13.38585467,52.5195702,13.39322992,52.51403691
13888nextbike,nextbike,bycicle,2019-12-28 17:40:00+01:00,2019-12-28 17:45:00+01:00,13.428787,52.477742000000006,13.43976752,52.48072033
15154nextbike,nextbike,bycicle,2020-01-08 18:19:00+01:00,2020-01-08 18:35:00+01:00,13.33749287,52.5139329,13.38870532,52.5179823
13401nextbike,nextbike,bycicle,2019-11-26 17:08:00+01:00,2019-11-26 17:36:00+01:00,13.37661143,52.51206608,13.40150727,52.53000788
YmlrZTo6Y2FsbGFiaWtlOjoxNzgwMzY=,callabike,bicycle,2019-10-23 12:03:09+02:00,2019-10-23 12:23:09+02:00,13.370417000000002,52.51957,13.378596,52.516594
14064nextbike,nextbike,bycicle,2019-10-15 08:54:00+02:00,2019-10-15 09:17:00+02:00,13.376144170761108,52.50992982659496,13.389756,52.52384789999999
16014nextbike,nextbike,bycicle,2019-11-27 11:06:00+01:00,2019-11-27 11:22:00+01:00,13.453413,52.515632,13.41488602,52.52058203
13037nextbike,nextbike,bycicle,2019-10-11 15:35:00+02:00,2019-10-11 15:57:00+02:00,13.37398205,52.52342302,13.371686339378355,52.50895687170429
YmlrZTo6Y2FsbGFiaWtlOjoxNzY4NDk=,callabike,bicycle,2019-11-23 09:48:07+01:00,2019-11-23 10:38:09+01:00,13.44976,52.492306000000006,13.401329,52.48896800000001
14824nextbike,nextbike,bycicle,2020-01-10 16:39:00+01:00,2020-01-10 17:00:00+01:00,13.32401643,52.51681205,13.35240969,52.54626507
YmlrZTo6Y2FsbGFiaWtlOjoxNzc5NTg=,callabike,bicycle,2020-03-11 11:48:07+01:00,2020-03-11 11:58:07+01:00,13.389391,52.50865600000001,13.379949,52.51232
15103nextbike,nextbike,bycicle,2019-10-09 10:55:00+02:00,2019-10-09 11:12:00+02:00,13.376407999999998,52.508598600000006,13.3942796,52.5075897
YmlrZTo6Y2FsbGFiaWtlOjoxNzQ2NDU=,callabike,bicycle,2020-03-06 03:23:10+01:00,2020-03-06 03:28:07+01:00,13.462917,52.515182,13.462822,52.514336
YmlrZTo6Y2FsbGFiaWtlOjoxNzc2Mzg=,callabike,bicycle,2019-12-17 13:48:08+01:00,2019-12-17 14:08:09+01:00,13.394142,52.507668,13.384125,52.5223
YmlrZTo6Y2FsbGFiaWtlOjoxNzc4NDI=,callabike,bicycle,2020-03-11 14:03:09+01:00,2020-03-11 14:13:12+01:00,13.376581,52.50924300000001,13.391393,52.51230200000001
13902nextbike,nextbike,bycicle,2019-10-13 08:09:00+02:00,2019-10-13 08:47:00+02:00,13.4316049,52.501389,13.404831,52.495353
15114nextbike,nextbike,bycicle,2019-10-11 09:13:00+02:00,2019-10-11 09:30:00+02:00,13.433468341827393,52.50982208432867,13.4142981,52.5209012
YmlrZTo6Y2FsbGFiaWtlOjoxNzU1OTc=,callabike,bicycle,2020-01-24 09:23:07+01:00,2020-01-24 09:43:09+01:00,13.394570000000002,52.508163,13.417074,52.51404
YmlrZTo6Y2FsbGFiaWtlOjoxNzUzNDk=,callabike,bicycle,2020-02-20 11:58:08+01:00,2020-02-20 13:18:09+01:00,13.380020000000002,52.519142,13.380219,52.518574
YmlrZTo6Y2FsbGFiaWtlOjoxNzc5ODI=,callabike,bicycle,2020-02-08 09:38:07+01:00,2020-02-08 10:03:07+01:00,13.39359,52.489094,13.431917000000002,52.50174300000001
15034nextbike,nextbike,bycicle,2019-10-09 17:07:00+02:00,2019-10-09 17:30:00+02:00,13.3256504,52.50574920000001,13.327356900000002,52.50678249999999
14102nextbike,nextbike,bycicle,2019-10-06 11:52:00+02:00,2019-10-06 12:11:00+02:00,13.4092057,52.528308900000006,13.3703227,52.5266425
16367nextbike,nextbike,bycicle,2019-11-24 15:58:00+01:00,2019-11-24 16:05:00+01:00,13.404886722564695,52.540801790535575,13.41167617,52.54160425
YmlrZTo6Y2FsbGFiaWtlOjoxNzgzMTk=,callabike,bicycle,2019-12-17 10:58:25+01:00,2019-12-17 11:13:09+01:00,13.314366,52.500927,13.294494,52.500355000000006
14830nextbike,nextbike,bycicle,2019-11-29 14:05:00+01:00,2019-11-29 14:15:00+01:00,13.367207050323485,52.50823203896029,13.37661143,52.51206608
YmlrZTo6Y2FsbGFiaWtlOjoxNzczMTk=,callabike,bicycle,2019-10-14 15:33:37+02:00,2019-10-14 15:53:26+02:00,13.331306,52.51233000000001,13.32542,52.498062
14626nextbike,nextbike,bycicle,2019-11-29 16:14:00+01:00,2019-11-29 16:34:00+01:00,13.39027414,52.50942053,13.349234,52.50851
14457nextbike,nextbike,bycicle,2019-10-27 15:02:00+01:00,2019-10-27 17:15:00+01:00,13.322210311889648,52.50493749085376,13.31996195,52.5049303
13602nextbike,nextbike,bycicle,2020-01-19 19:21:00+01:00,2020-01-19 19:43:00+01:00,13.43133467,52.50144172,13.432466,52.502323
14964nextbike,nextbike,bycicle,2020-01-10 13:58:00+01:00,2020-01-10 14:14:00+01:00,13.39979262,52.51040975,13.41622623,52.51756477
YmlrZTo6Y2FsbGFiaWtlOjoxNzU1NTQ=,callabike,bicycle,2019-11-29 14:03:08+01:00,2019-11-29 14:58:07+01:00,13.363263,52.507774,13.373365,52.50653000000001
YmlrZTo6Y2FsbGFiaWtlOjoxNzU2ODQ=,callabike,bicycle,2019-10-08 13:48:08+02:00,2019-10-08 13:58:08+02:00,13.336597,52.50553000000001,13.349443,52.50533000000001
16368nextbike,nextbike,bycicle,2019-11-01 15:29:00+01:00,2019-11-01 15:50:00+01:00,13.33540447,52.51369157,13.322788,52.513434
16232nextbike,nextbike,bycicle,2019-12-28 15:04:00+01:00,2019-12-28 15:16:00+01:00,13.39027414,52.50942053,13.386773000000002,52.49007099999999
15815nextbike,nextbike,bycicle,2019-11-21 09:38:00+01:00,2019-11-21 11:28:00+01:00,13.37669757,52.5215479,13.467222,52.52536800000001
14575nextbike,nextbike,bycicle,2019-11-18 10:31:00+01:00,2019-11-18 10:36:00+01:00,13.322210311889648,52.50493749085376,13.322848677635193,52.49775327900285
YmlrZTo6Y2FsbGFiaWtlOjoxNzUzNjQ=,callabike,bicycle,2020-02-23 13:33:07+01:00,2020-02-23 14:08:08+01:00,13.364004,52.50799,13.276463,52.50761800000001
YmlrZTo6Y2FsbGFiaWtlOjoxNzY2MDY=,callabike,bicycle,2019-11-23 12:53:09+01:00,2019-11-23 13:03:27+01:00,13.368352,52.52385,13.368883,52.52326600000001
14591nextbike,nextbike,bycicle,2019-10-14 18:13:00+02:00,2019-10-14 18:34:00+02:00,13.412096500396729,52.51793140022468,13.4061115,52.5310027
13906nextbike,nextbike,bycicle,2019-12-09 13:37:00+01:00,2019-12-09 14:04:00+01:00,13.326504000000002,52.513071,13.38585467,52.5195702
YmlrZTo6Y2FsbGFiaWtlOjoxODQxMDk=,callabike,bicycle,2019-10-24 09:38:09+02:00,2019-10-24 09:43:08+02:00,13.390487,52.5181,13.399467,52.524364
14205nextbike,nextbike,bycicle,2019-11-12 18:08:00+01:00,2019-11-12 18:24:00+01:00,13.36916877,52.52376198,13.40294596,52.51576946
YmlrZTo6Y2FsbGFiaWtlOjoxNzQ4NjY=,callabike,bicycle,2019-12-18 15:38:09+01:00,2019-12-18 16:08:53+01:00,13.346562,52.50884,13.398032,52.51543
YmlrZTo6Y2FsbGFiaWtlOjoxNzc2NDk=,callabike,bicycle,2019-12-30 17:09:44+01:00,2019-12-30 17:43:08+01:00,13.372744,52.532738,13.400747,52.527664
16218nextbike,nextbike,bycicle,2019-10-06 17:11:00+02:00,2019-10-06 17:39:00+02:00,13.38111172,52.51623067,13.3707106,52.51849097
13613nextbike,nextbike,bycicle,2019-11-14 15:25:00+01:00,2019-11-14 16:01:00+01:00,13.41944422,52.50132547,13.416246,52.50195
16177nextbike,nextbike,bycicle,2019-10-26 15:13:00+02:00,2019-10-26 15:35:00+02:00,13.42297956,52.47722589999999,13.3938628,52.4892955
15083nextbike,nextbike,bycicle,2019-11-23 12:57:00+01:00,2019-11-23 13:30:00+01:00,13.369701504707336,52.525898879631264,13.451117000000002,52.521851
16027nextbike,nextbike,bycicle,2020-01-04 19:00:00+01:00,2020-01-04 21:41:00+01:00,13.4010843,52.52232494,13.4899112,52.49344952
13753nextbike,nextbike,bycicle,2019-12-11 18:53:00+01:00,2019-12-11 19:13:00+01:00,13.411227464675903,52.52384921143806,13.41683864593506,52.54914677725901
13792nextbike,nextbike,bycicle,2019-10-10 11:32:00+02:00,2019-10-10 12:06:00+02:00,13.382023572921751,52.504490144666576,13.41494503,52.52053952
YmlrZTo6Y2FsbGFiaWtlOjoxNzU1OTU=,callabike,bicycle,2019-10-23 03:13:09+02:00,2019-10-23 03:18:08+02:00,13.331988,52.50496999999999,13.330669,52.504536
15214nextbike,nextbike,bycicle,2019-10-22 14:47:00+02:00,2019-10-22 15:18:00+02:00,13.322788,52.513434,13.360674,52.4911536
13874nextbike,nextbike,bycicle,2019-11-25 16:51:00+01:00,2019-11-25 17:02:00+01:00,13.3793842792511,52.5098090246421,13.3547541406,52.5018328848
YmlrZTo6Y2FsbGFiaWtlOjoxNzYyODQ=,callabike,bicycle,2019-11-28 13:28:09+01:00,2019-11-28 14:53:09+01:00,13.41715,52.50955,13.381598,52.50353000000001
13241nextbike,nextbike,bycicle,2019-11-11 11:38:00+01:00,2019-11-11 12:08:00+01:00,13.382023572921751,52.504490144666576,13.4010843,52.52232494
14581nextbike,nextbike,bycicle,2019-12-20 13:23:00+01:00,2019-12-20 13:36:00+01:00,13.349234,52.50851,13.371686339378355,52.50895687170429
19974nextbike,nextbike,bycicle,2019-11-12 13:29:00+01:00,2019-11-12 13:48:00+01:00,13.39432068,52.51247902,13.39267953,52.52808555
YmlrZTo6Y2FsbGFiaWtlOjoxNzU3NTA=,callabike,bicycle,2020-03-09 03:13:07+01:00,2020-03-09 03:18:07+01:00,13.407465914,52.526314393,13.407178,52.52557
16120nextbike,nextbike,bycicle,2019-11-12 13:01:00+01:00,2019-11-12 13:12:00+01:00,13.38350548,52.5424463,13.39851483,52.53344173
14583nextbike,nextbike,bycicle,2019-10-09 16:12:00+02:00,2019-10-09 16:45:00+02:00,13.398167,52.507236,13.43943173,52.48062587
YmlrZTo6Y2FsbGFiaWtlOjoxNzQ5MDM=,callabike,bicycle,2019-10-19 09:28:09+02:00,2019-10-19 09:38:08+02:00,13.404441,52.52448,13.412382999999998,52.5283
13939nextbike,nextbike,bycicle,2019-10-05 21:38:00+02:00,2019-10-06 00:01:00+02:00,13.39322992,52.51403691,13.456997,52.528998
14214nextbike,nextbike,bycicle,2019-11-14 10:45:00+01:00,2019-11-14 10:54:00+01:00,13.410793,52.504049,13.41494503,52.52053952
14355nextbike,nextbike,bycicle,2019-10-21 14:12:00+02:00,2019-10-21 14:24:00+02:00,13.432466,52.502323,13.4520375,52.49656543
YmlrZTo6Y2FsbGFiaWtlOjoxNzc5MDc=,callabike,bicycle,2019-11-22 03:23:08+01:00,2019-11-22 03:28:09+01:00,13.426071,52.53175699999999,13.427102,52.53015500000001
YmlrZTo6Y2FsbGFiaWtlOjoxNzc2NjM=,callabike,bicycle,2019-11-20 16:33:08+01:00,2019-11-20 16:53:10+01:00,13.380042,52.518875,13.387822,52.53056
16204nextbike,nextbike,bycicle,2019-12-10 19:51:00+01:00,2019-12-10 20:10:00+01:00,13.35522647,52.493368200000006,13.37558788,52.50952077
YmlrZTo6Y2FsbGFiaWtlOjoxNzYyMzY=,callabike,bicycle,2020-03-11 16:53:14+01:00,2020-03-11 17:48:09+01:00,13.397394,52.500664,13.359026,52.481125
YmlrZTo6Y2FsbGFiaWtlOjoxNzQ2NDc=,callabike,bicycle,2019-11-15 03:23:09+01:00,2019-11-15 03:28:09+01:00,13.322399,52.488655,13.322676,52.48805600000001
14436nextbike,nextbike,bycicle,2019-12-10 13:39:00+01:00,2019-12-10 13:47:00+01:00,13.39697964,52.51291714,13.410793,52.504049
15205nextbike,nextbike,bycicle,2019-10-18 11:00:00+02:00,2019-10-18 12:30:00+02:00,13.40637012,52.52448233,13.3455974981189,52.53005055174261
13420nextbike,nextbike,bycicle,2019-11-21 14:39:00+01:00,2019-11-21 14:46:00+01:00,13.376052975654602,52.50807531679524,13.385470000000002,52.499681
13765nextbike,nextbike,bycicle,2019-11-23 21:00:00+01:00,2019-11-23 21:14:00+01:00,13.38111172,52.51623067,13.36099998,52.5276132
14598nextbike,nextbike,bycicle,2019-10-28 16:16:00+01:00,2019-10-28 16:31:00+01:00,13.38585467,52.5195702,13.411366939544678,52.52606532937792
16230nextbike,nextbike,bycicle,2019-10-28 16:39:00+01:00,2019-10-28 16:53:00+01:00,13.3954744,52.499297,13.41494503,52.52053952
YmlrZTo6Y2FsbGFiaWtlOjoxNzQ1NDQ=,callabike,bicycle,2019-10-15 23:13:07+02:00,2019-10-16 00:08:07+02:00,13.400691,52.529663,13.334572,52.495068
13360nextbike,nextbike,bycicle,2019-10-11 12:19:00+02:00,2019-10-11 12:42:00+02:00,13.444991111755373,52.50337665738118,13.44449758529663,52.48512581507352
13573nextbike,nextbike,bycicle,2019-10-26 09:31:00+02:00,2019-10-26 10:30:00+02:00,13.335328,52.50415699999999,13.39267953,52.52808555
13411nextbike,nextbike,bycicle,2019-12-04 11:56:00+01:00,2019-12-04 12:24:00+01:00,13.406243900000002,52.51125712,13.40294596,52.51576946
14156nextbike,nextbike,bycicle,2020-01-04 12:14:00+01:00,2020-01-04 12:34:00+01:00,13.40660874,52.53528922,13.4273391583,52.54509437189999
YmlrZTo6Y2FsbGFiaWtlOjoxNzU1ODg=,callabike,bicycle,2019-11-24 10:28:07+01:00,2019-11-24 10:48:07+01:00,13.414614000000002,52.5048,13.38204,52.523945
19964nextbike,nextbike,bycicle,2019-12-21 23:39:00+01:00,2019-12-22 00:07:00+01:00,13.369701504707336,52.525898879631264,13.396968841552734,52.543790248032295
13573nextbike,nextbike,bycicle,2019-11-01 11:55:00+01:00,2019-11-01 13:05:00+01:00,13.39071448,52.50761783,13.40911645,52.52004358
14649nextbike,nextbike,bycicle,2019-11-05 20:00:00+01:00,2019-11-05 20:31:00+01:00,13.39697964,52.51291714,13.317568,52.512023
14326nextbike,nextbike,bycicle,2019-12-14 01:15:00+01:00,2019-12-14 01:29:00+01:00,13.46471233,52.49705088,13.4616277,52.49577302
15088nextbike,nextbike,bycicle,2019-11-26 11:01:00+01:00,2019-11-26 12:06:00+01:00,13.321883082389832,52.52282434147497,13.38908323,52.51373983
15367nextbike,nextbike,bycicle,2019-10-28 09:59:00+01:00,2019-10-28 10:15:00+01:00,13.3675162,52.50278539999999,13.39322992,52.51403691
16031nextbike,nextbike,bycicle,2019-10-21 15:48:00+02:00,2019-10-21 17:21:00+02:00,13.40610267,52.51650885,13.41901498,52.51615152
YmlrZTo6Y2FsbGFiaWtlOjoxNzc0ODg=,callabike,bicycle,2019-12-06 03:13:08+01:00,2019-12-06 03:18:08+01:00,13.337406,52.523575,13.337774,52.524326
14902nextbike,nextbike,bycicle,2019-10-25 10:32:00+02:00,2019-10-25 10:51:00+02:00,13.325082,52.502861,13.3249546,52.5098833
15870nextbike,nextbike,bycicle,2019-10-20 14:14:00+02:00,2019-10-20 14:24:00+02:00,13.464639800000002,52.5234079,13.462468385696411,52.51886824970244
YmlrZTo6Y2FsbGFiaWtlOjoxNzU2Nzg=,callabike,bicycle,2020-02-04 10:33:09+01:00,2020-02-04 10:48:09+01:00,13.3837,52.523098,13.3893385,52.508614
14687nextbike,nextbike,bycicle,2020-01-03 19:12:00+01:00,2020-01-03 19:25:00+01:00,13.371686339378355,52.50895687170429,13.35892318,52.49624908
YmlrZTo6Y2FsbGFiaWtlOjoxNzU5NTA=,callabike,bicycle,2020-02-12 17:13:06+01:00,2020-02-12 17:23:07+01:00,13.391186,52.51484,13.3983,52.512974
13169nextbike,nextbike,bycicle,2020-01-18 17:02:00+01:00,2020-01-18 17:29:00+01:00,13.37661143,52.51206608,13.385526,52.48451800000001
14923nextbike,nextbike,bycicle,2019-10-19 01:49:00+02:00,2019-10-19 02:00:00+02:00,13.4144727,52.5430085,13.41683864593506,52.54914677725901
14198nextbike,nextbike,bycicle,2019-11-14 16:50:00+01:00,2019-11-14 19:37:00+01:00,13.45204957,52.51276102,13.410793,52.504049
YmlrZTo6Y2FsbGFiaWtlOjoxNzUwMzM=,callabike,bicycle,2019-10-07 14:38:08+02:00,2019-10-07 14:58:07+02:00,13.324324,52.50559200000001,13.296083,52.495144
16021nextbike,nextbike,bycicle,2020-01-14 10:00:00+01:00,2020-01-14 10:08:00+01:00,13.376052975654602,52.50807531679524,13.39027414,52.50942053
13163nextbike,nextbike,bycicle,2019-11-25 11:28:00+01:00,2019-11-25 13:07:00+01:00,13.3686031,52.52425940000001,13.38111172,52.51623067
16359nextbike,nextbike,bycicle,2020-01-19 14:12:00+01:00,2020-01-19 14:23:00+01:00,13.404886722564695,52.540801790535575,13.387457728385924,52.5491272052606
15907nextbike,nextbike,bycicle,2019-10-06 10:27:00+02:00,2019-10-06 10:55:00+02:00,13.370582699999998,52.52353852,13.42469398,52.51063718
YmlrZTo6Y2FsbGFiaWtlOjoxNzUwNDg=,callabike,bicycle,2020-02-22 13:43:08+01:00,2020-02-22 14:13:09+01:00,13.411415,52.5261,13.38595,52.511677
13064nextbike,nextbike,bycicle,2019-12-13 12:37:00+01:00,2019-12-13 12:45:00+01:00,13.33544233,52.51376287,13.32265112,52.51107623
YmlrZTo6Y2FsbGFiaWtlOjoxNzU3OTM=,callabike,bicycle,2019-10-08 03:08:07+02:00,2019-10-08 03:13:07+02:00,13.399887,52.530025,13.399971,52.52945
YmlrZTo6Y2FsbGFiaWtlOjoxNzU0Mjk=,callabike,bicycle,2019-10-17 19:43:08+02:00,2019-10-17 20:03:08+02:00,13.404153,52.520123,13.368395,52.53278
14205nextbike,nextbike,bycicle,2019-10-07 07:36:00+02:00,2019-10-07 07:54:00+02:00,13.369701504707336,52.525898879631264,13.35240969,52.54626507
14985nextbike,nextbike,bycicle,2020-01-17 16:11:00+01:00,2020-01-17 17:10:00+01:00,13.41454803943634,52.54092250728139,13.41943338,52.49896695
14331nextbike,nextbike,bycicle,2019-10-21 08:21:00+02:00,2019-10-21 08:35:00+02:00,13.33668477,52.51372833,13.344409699999998,52.50821139999999
13143nextbike,nextbike,bycicle,2019-12-03 15:44:00+01:00,2019-12-03 16:04:00+01:00,13.37494982,52.50580823,13.37629375,52.50858735
14090nextbike,nextbike,bycicle,2019-12-11 15:30:00+01:00,2019-12-11 15:53:00+01:00,13.3253824,52.50938578,13.3544363,52.48755008
16048nextbike,nextbike,bycicle,2019-10-17 21:16:00+02:00,2019-10-17 21:39:00+02:00,13.432466,52.502323,13.449569,52.507848
13318nextbike,nextbike,bycicle,2019-10-11 15:36:00+02:00,2019-10-11 15:59:00+02:00,13.37593332,52.5073264,13.35391747,52.49874007
13648nextbike,nextbike,bycicle,2019-10-15 12:47:00+02:00,2019-10-15 13:19:00+02:00,13.39027414,52.50942053,13.39377108,52.50893298
14388nextbike,nextbike,bycicle,2019-11-14 12:39:00+01:00,2019-11-14 12:59:00+01:00,13.449569,52.507848,13.399441838264464,52.49367408352532
13421nextbike,nextbike,bycicle,2019-11-25 17:17:00+01:00,2019-11-25 17:34:00+01:00,13.41236,52.532852,13.43363778,52.53117216
YmlrZTo6Y2FsbGFiaWtlOjoxNzY3MzA=,callabike,bicycle,2019-10-13 08:43:07+02:00,2019-10-13 09:13:07+02:00,13.452286,52.518913,13.389974,52.508762
16004nextbike,nextbike,bycicle,2020-01-07 13:33:00+01:00,2020-01-07 14:03:00+01:00,13.39673722,52.5149774,13.39697964,52.51291714
14887nextbike,nextbike,bycicle,2020-01-13 16:12:00+01:00,2020-01-13 16:34:00+01:00,13.39677043,52.53098857,13.40952025,52.51537163
15948nextbike,nextbike,bycicle,2019-12-17 13:20:00+01:00,2019-12-17 13:29:00+01:00,13.43756588,52.50350287,13.43974917,52.50532683
YmlrZTo6Y2FsbGFiaWtlOjoxNzU2MTA=,callabike,bicycle,2019-10-29 09:03:08+01:00,2019-10-29 09:23:09+01:00,13.389132,52.51469,13.413769,52.52638
14256nextbike,nextbike,bycicle,2019-12-11 14:50:00+01:00,2019-12-11 14:58:00+01:00,13.39106803,52.51220998,13.40877268,52.51605257
YmlrZTo6Y2FsbGFiaWtlOjoxNzgyMjA=,callabike,bicycle,2020-02-07 03:13:08+01:00,2020-02-07 03:18:07+01:00,13.40856,52.50004000000001,13.407161,52.49941999999999
15880nextbike,nextbike,bycicle,2019-11-15 11:48:00+01:00,2019-11-15 12:02:00+01:00,13.32258547,52.50781008,13.3215141,52.50053918
13402nextbike,nextbike,bycicle,2019-10-09 07:38:00+02:00,2019-10-09 07:47:00+02:00,13.386773000000002,52.49007099999999,13.35751632,52.4853895
YmlrZTo6Y2FsbGFiaWtlOjoxNzYwOTQ=,callabike,bicycle,2019-11-07 13:33:09+01:00,2019-11-07 13:53:07+01:00,13.39562,52.515812,13.389091,52.517887
14571nextbike,nextbike,bycicle,2019-10-21 09:16:00+02:00,2019-10-21 10:44:00+02:00,13.3847417,52.52042049999999,13.451117000000002,52.521851
15811nextbike,nextbike,bycicle,2020-01-09 18:43:00+01:00,2020-01-09 19:02:00+01:00,13.37839812,52.48962313,13.33339367,52.49891617
14671nextbike,nextbike,bycicle,2020-01-14 08:51:00+01:00,2020-01-14 08:56:00+01:00,13.39177525,52.512276,13.392991,52.50781302
YmlrZTo6Y2FsbGFiaWtlOjoxNzgzNDI=,callabike,bicycle,2020-01-07 17:58:39+01:00,2020-01-07 18:18:12+01:00,13.414822,52.525986,13.413460999999998,52.52411
14541nextbike,nextbike,bycicle,2019-10-20 13:38:00+02:00,2019-10-20 14:17:00+02:00,13.404886722564695,52.540801790535575,13.3455974981189,52.53005055174261
13206nextbike,nextbike,bycicle,2019-10-24 17:47:00+02:00,2019-10-24 19:39:00+02:00,13.37557892,52.50810602,13.34887183,52.51407125
15921nextbike,nextbike,bycicle,2019-12-21 16:58:00+01:00,2019-12-21 17:13:00+01:00,13.373514000000002,52.503126,13.38595758,52.49124792
15288nextbike,nextbike,bycicle,2019-11-25 11:41:00+01:00,2019-11-25 11:50:00+01:00,13.376144170761108,52.50992982659496,13.37305215,52.51079645
14825nextbike,nextbike,bycicle,2020-01-17 13:08:00+01:00,2020-01-17 13:47:00+01:00,13.321883082389832,52.52282434147497,13.28412708,52.50661523
